identifier,source_ref,dimension,dataset_id,indicator_id,policy_count,status,error
urn:sds:reg:esrs:s4_1_09,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_1_09,urn:ngsi-ld:Indicator:Disclosure_on_an_illustration_of_the_types_of_communication_of_its_policies_to_those_individuals,2,success,
urn:sds:reg:esrs:s4_2_01,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_2_01,urn:ngsi-ld:Indicator:Disclosure_of_whether_and_how_perspectives_of_consumers_and_end-users_inform_decisions_or_activi,2,success,
urn:sds:reg:esrs:s4_2_02,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_2_02,urn:ngsi-ld:Indicator:Engagement_occurs_with_consumers_and_end-users_or_their_legitimate_representatives_directly_or_w,2,success,
urn:sds:reg:esrs:s4_2_03,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_2_03,urn:ngsi-ld:Indicator:Disclosure_of_stage_at_which_engagement_occurs_type_of_engagement_and_frequency_of_engagement,2,success,
urn:sds:reg:esrs:s4_2_04,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_2_04,urn:ngsi-ld:Indicator:Disclosure_of_function_and_most_senior_role_within_undertaking_that_has_operational_responsibili,2,success,
urn:sds:reg:esrs:s4_2_05,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_2_05,urn:ngsi-ld:Indicator:Disclosure_of_how_effectiveness_of_engagement_with_consumers_and_end-users_is_assessed,2,success,
urn:sds:reg:esrs:s4_2_06,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_2_06,urn:ngsi-ld:Indicator:Disclosure_of_steps_taken_to_gain_insight_into_perspectives_of_consumers_and_end-users_consumers,2,success,
urn:sds:reg:esrs:s4_2_07,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_2_07,urn:ngsi-ld:Indicator:Statement_in_case_the_undertaking_has_not_adopted_a_general_process_to_engage_with_consumers_and,2,success,
urn:sds:reg:esrs:s4_2_08,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_2_08,urn:ngsi-ld:Indicator:Disclosure_of_timeframe_for_adoption_of_general_process_to_engage_with_consumers_and_end-users_i,2,success,
urn:sds:reg:esrs:s4_2_09,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_2_09,urn:ngsi-ld:Indicator:Type_of_role_or_function_handling_with_engagement,2,success,
urn:sds:reg:esrs:s4_3_01,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_3_01,urn:ngsi-ld:Indicator:Disclosure_of_general_approach_to_and_processes_for_providing_or_contributing_to_remedy_where_un,2,success,
urn:sds:reg:esrs:s4_3_02,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_3_02,urn:ngsi-ld:Indicator:Disclosure_of_specific_channels_in_place_for_consumers_and_end-users_to_raise_concerns_or_needs_,2,success,
urn:sds:reg:esrs:s4_3_03,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_3_03,urn:ngsi-ld:Indicator:Disclosure_of_processes_through_which_undertaking_supports_or_requires_availability_of_channels,2,success,
urn:sds:reg:esrs:s4_3_04,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_3_04,urn:ngsi-ld:Indicator:Disclosure_of_how_issues_raised_and_addressed_are_tracked_and_monitored_and_how_effectiveness_of,2,success,
urn:sds:reg:esrs:s4_3_05,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_3_05,urn:ngsi-ld:Indicator:Disclosure_of_whether_and_how_it_is_assessed_that_consumers_and_end-users_are_aware_of_and_trust,2,success,
urn:sds:reg:esrs:s4_3_06,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_3_06,urn:ngsi-ld:Indicator:Policies_regarding_protection_against_retaliation_for_individuals_that_use_channels_to_raise_con,2,success,
urn:sds:reg:esrs:s4_3_07,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_3_07,urn:ngsi-ld:Indicator:Statement_in_case_the_undertaking_has_not_adopted_a_general_process_to_engage_with_consumers_and,2,success,
urn:sds:reg:esrs:s4_3_08,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_3_08,urn:ngsi-ld:Indicator:Disclosure_of_timeframe_for_channel_or_processes_for_raising_concerns_to_be_in_place,2,success,
urn:sds:reg:esrs:s4_3_09,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_3_09,urn:ngsi-ld:Indicator:Disclosure_of_whether_and_how_consumers_and_or_end-users_are_able_to_access_channels_at_level_of,2,success,
urn:sds:reg:esrs:s4_3_10,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_3_10,urn:ngsi-ld:Indicator:Third-party_mechanisms_are_accessible_to_all_consumers_and_or_end-users,2,success,
urn:sds:reg:esrs:s4_3_11,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_3_11,urn:ngsi-ld:Indicator:Grievances_are_treated_confidentially_and_with_respect_to_rights_of_privacy_and_data_protection,2,success,
urn:sds:reg:esrs:s4_3_12,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_3_12,urn:ngsi-ld:Indicator:consumers_and_end-users_are_allowed_to_use_anonymously_channels_to_raise_concerns_or_needs,2,success,
urn:sds:reg:esrs:s4_3_13,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_3_13,urn:ngsi-ld:Indicator:Number_of_complaints_received_from_consumers_and_or_end_users_during_the_reporting_period,2,success,
urn:sds:reg:esrs:s4_4_01,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_01,urn:ngsi-ld:Indicator:Description_of_action_planned_or_underway_to_prevent_mitigate_or_remediate_material_negative_imp,2,success,
urn:sds:reg:esrs:s4_4_02,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_02,urn:ngsi-ld:Indicator:Description_of_whether_and_how_action_has_been_taken_to_provide_or_enable_remedy_in_relation_to_,2,success,
urn:sds:reg:esrs:s4_4_03,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_03,urn:ngsi-ld:Indicator:Description_of_additional_initiatives_or_processes_with_primary_purpose_of_delivering_positive_i,2,success,
urn:sds:reg:esrs:s4_4_04,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_04,urn:ngsi-ld:Indicator:Description_of_how_effectiveness_of_actions_or_initiatives_in_delivering_outcomes_for_consumers_,2,success,
urn:sds:reg:esrs:s4_4_05,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_05,urn:ngsi-ld:Indicator:Description_of_approach_to_identifying_what_action_is_needed_and_appropriate_in_response_to_part,2,success,
urn:sds:reg:esrs:s4_4_06,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_06,urn:ngsi-ld:Indicator:Description_of_approach_to_taking_action_in_relation_to_specific_material_impacts_on_consumers_a,2,success,
urn:sds:reg:esrs:s4_4_07,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_07,urn:ngsi-ld:Indicator:Description_of_approach_to_ensuring_that_processes_to_provide_or_enable_remedy_in_event_of_mater,2,success,
urn:sds:reg:esrs:s4_4_08,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_08,urn:ngsi-ld:Indicator:Description_of_what_action_is_planned_or_underway_to_mitigate_material_risks_arising_from_impact,2,success,
urn:sds:reg:esrs:s4_4_09,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_09,urn:ngsi-ld:Indicator:Description_of_what_action_is_planned_or_underway_to_pursue_material_opportunities_in_relation_t,2,success,
urn:sds:reg:esrs:s4_4_10,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_10,urn:ngsi-ld:Indicator:Disclosure_of_whether_and_how_it_is_ensured_that_own_practices_do_not_cause_or_contribute_to_mat,2,success,
urn:sds:reg:esrs:s4_4_11,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_11,urn:ngsi-ld:Indicator:Disclosure_of_severe_human_rights_issues_and_incidents_connected_to_consumers_and_or_end-users,2,success,
urn:sds:reg:esrs:s4_4_12,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_12,urn:ngsi-ld:Indicator:Disclosure_of_resources_allocated_to_management_of_material_impacts,2,success,
urn:sds:reg:esrs:s4_4_13,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_13,urn:ngsi-ld:Indicator:Disclosure_of_whether_and_how_undertaking_seeks_to_use_leverage_with_relevant_business_relations,2,success,
urn:sds:reg:esrs:s4_4_14,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_14,urn:ngsi-ld:Indicator:Disclosure_of_how_participation_in_industry_or_multi-stakeholder_initiative_and_undertaking_s_ow,2,success,
urn:sds:reg:esrs:s4_4_15,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_15,urn:ngsi-ld:Indicator:Disclosure_of_how_consumers_and_end-users_play_role_in_decisions_regarding_design_and_implementa,2,success,
urn:sds:reg:esrs:s4_4_16,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_16,urn:ngsi-ld:Indicator:Information_about_intended_or_achieved_positive_outcomes_of_programmes_or_processes_for_consumer,2,success,
urn:sds:reg:esrs:s4_4_17,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_17,urn:ngsi-ld:Indicator:Initiatives_or_processes_whose_primary_aim_is_to_deliver_positive_impacts_for_consumers_and_or_e,2,success,
urn:sds:reg:esrs:s4_4_18,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_4_18,urn:ngsi-ld:Indicator:Description_of_internal_functions_that_are_involved_in_managing_impacts_and_types_of_action_take,2,success,
urn:sds:reg:esrs:s4_5_01,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_5_01,urn:ngsi-ld:Indicator:Disclosure_of_whether_and_how_consumers_and_end-users_were_engaged_directly_in_setting_targets,2,success,
urn:sds:reg:esrs:s4_5_02,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_5_02,urn:ngsi-ld:Indicator:Disclosure_of_whether_and_how_consumers_and_end-users_were_engaged_directly_in_tracking_performa,2,success,
urn:sds:reg:esrs:s4_5_03,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_5_03,urn:ngsi-ld:Indicator:Disclosure_of_whether_and_how_consumers_and_end-users_were_engaged_directly_in_identifying_lesso,2,success,
urn:sds:reg:esrs:s4_5_04,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_5_04,urn:ngsi-ld:Indicator:Disclosure_of_intended_outcomes_to_be_achieved_in_lives_of_consumers_and_end-users,2,success,
urn:sds:reg:esrs:s4_5_05,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_5_05,urn:ngsi-ld:Indicator:Information_about_stability_over_time_of_target_in_terms_of_definitions_and_methodologies_to_ena,2,success,
urn:sds:reg:esrs:s4_5_06,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_5_06,urn:ngsi-ld:Indicator:Disclosure_of_references_to_standards_or_commitments_on_which_target_is_based,2,success,
urn:sds:reg:esrs:s4_sbm_3_01,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_sbm_3_01,urn:ngsi-ld:Indicator:All_consumers_and_end-users_who_can_be_materially_impacted_by_undertaking_are_included_in_scope_,2,success,
urn:sds:reg:esrs:s4_sbm_3_02,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_sbm_3_02,urn:ngsi-ld:Indicator:Description_of_types_of_consumers_and_end-users_subject_to_material_impacts,2,success,
urn:sds:reg:esrs:s4_sbm_3_03,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_sbm_3_03,urn:ngsi-ld:Indicator:Type_of_consumers_and_end-users_subject_to_material_impacts_by_own_operations_or_through_value_c,2,success,
urn:sds:reg:esrs:s4_sbm_3_04,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_sbm_3_04,urn:ngsi-ld:Indicator:Material_negative_impacts_occurrence_consumers_and_end-users_,2,success,
urn:sds:reg:esrs:s4_sbm_3_05,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_sbm_3_05,urn:ngsi-ld:Indicator:Description_of_activities_that_result_in_positive_impacts_and_types_of_consumers_and_end-users_t,2,success,
urn:sds:reg:esrs:s4_sbm_3_06,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_sbm_3_06,urn:ngsi-ld:Indicator:Description_of_material_risks_and_opportunities_arising_from_impacts_and_dependencies_on_consume,2,success,
urn:sds:reg:esrs:s4_sbm_3_07,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_sbm_3_07,urn:ngsi-ld:Indicator:Disclosure_of_whether_and_how_understanding_of_how_consumers_and_end-users_with_particular_chara,2,success,
urn:sds:reg:esrs:s4_sbm_3_08,ESRS Official,S,urn:ngsi-ld:Dataset:esrs_s4_sbm_3_08,urn:ngsi-ld:Indicator:Disclosure_of_which_of_material_risks_and_opportunities_arising_from_impacts_and_dependencies_on,2,success,
urn:sds:reg:esrs:sbm_1_01,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_01,urn:ngsi-ld:Indicator:Description_of_significant_groups_of_products_and_or_services_offered,2,success,
urn:sds:reg:esrs:sbm_1_02,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_02,urn:ngsi-ld:Indicator:Description_of_significant_markets_and_or_customer_groups_served,2,success,
urn:sds:reg:esrs:sbm_1_03,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_03,urn:ngsi-ld:Indicator:Number_of_employees_head_count_at_end_of_period,2,success,
urn:sds:reg:esrs:sbm_1_04,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_04,urn:ngsi-ld:Indicator:Number_of_employees_head_count_during_period,2,success,
urn:sds:reg:esrs:sbm_1_05,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_05,urn:ngsi-ld:Indicator:Description_of_products_and_services_that_are_banned_in_certain_markets,2,success,
urn:sds:reg:esrs:sbm_1_06,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_06,urn:ngsi-ld:Indicator:Total_revenue,2,success,
urn:sds:reg:esrs:sbm_1_07,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_07,urn:ngsi-ld:Indicator:Revenue_by_significant_ESRS_Sectors,2,success,
urn:sds:reg:esrs:sbm_1_08,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_08,urn:ngsi-ld:Indicator:List_of_additional_significant_ESRS_sectors_in_which_significant_activities_are_developed_or_in_,2,success,
urn:sds:reg:esrs:sbm_1_09,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_09,urn:ngsi-ld:Indicator:Undertaking_is_active_in_fossil_fuel_coal_oil_and_gas_sector,2,success,
urn:sds:reg:esrs:sbm_1_10,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_10,urn:ngsi-ld:Indicator:Revenue_from_fossil_fuel_coal_oil_and_gas_sector,2,success,
urn:sds:reg:esrs:sbm_1_11,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_11,urn:ngsi-ld:Indicator:Revenue_from_coal,2,success,
urn:sds:reg:esrs:sbm_1_12,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_12,urn:ngsi-ld:Indicator:Revenue_from_oil,2,success,
urn:sds:reg:esrs:sbm_1_13,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_13,urn:ngsi-ld:Indicator:Revenue_from_gas,2,success,
urn:sds:reg:esrs:sbm_1_14,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_14,urn:ngsi-ld:Indicator:Revenue_from_Taxonomy-aligned_economic_activities_related_to_fossil_gas,2,success,
urn:sds:reg:esrs:sbm_1_15,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_15,urn:ngsi-ld:Indicator:Undertaking_is_active_in_chemicals_production,2,success,
urn:sds:reg:esrs:sbm_1_16,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_16,urn:ngsi-ld:Indicator:Revenue_from_chemical_production_i.e._its_activities_fall_under_Division_20.2_of_Annex_I_to_Regu,2,success,
urn:sds:reg:esrs:sbm_1_17,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_17,urn:ngsi-ld:Indicator:Undertaking_is_active_in_controversial_weapons,2,success,
urn:sds:reg:esrs:sbm_1_18,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_18,urn:ngsi-ld:Indicator:Revenue_from_controversial_weapons,2,success,
urn:sds:reg:esrs:sbm_1_19,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_19,urn:ngsi-ld:Indicator:Undertaking_is_active_in_cultivation_and_production_of_tobacco,2,success,
urn:sds:reg:esrs:sbm_1_20,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_20,urn:ngsi-ld:Indicator:Revenue_from_cultivation_and_production_of_tobacco,2,success,
urn:sds:reg:esrs:sbm_1_21,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_21,urn:ngsi-ld:Indicator:Description_of_sustainability-related_goals_in_terms_of_significant_groups_of_products_and_servi,2,success,
urn:sds:reg:esrs:sbm_1_22,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_22,urn:ngsi-ld:Indicator:Disclosure_of_assessment_of_current_significant_products_and_or_services_and_significant_markets,2,success,
urn:sds:reg:esrs:sbm_1_23,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_23,urn:ngsi-ld:Indicator:Disclosure_of_elements_of_strategy_that_relate_to_or_impact_sustainability_matters,2,success,
urn:sds:reg:esrs:sbm_1_24,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_24,urn:ngsi-ld:Indicator:List_of_ESRS_sectors_that_are_significant_for_undertaking,2,success,
urn:sds:reg:esrs:sbm_1_25,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_25,urn:ngsi-ld:Indicator:Description_of_business_model_and_value_chain,2,success,
urn:sds:reg:esrs:sbm_1_26,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_26,urn:ngsi-ld:Indicator:Description_of_inputs_and_approach_to_gathering_developing_and_securing_inputs,2,success,
urn:sds:reg:esrs:sbm_1_27,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_27,urn:ngsi-ld:Indicator:Description_of_outputs_and_outcomes_in_terms_of_current_and_expected_benefits_for_customers_inve,2,success,
urn:sds:reg:esrs:sbm_1_28,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_1_28,urn:ngsi-ld:Indicator:Description_of_main_features_of_upstream_and_downstream_value_chain_and_undertakings_position_in,2,success,
urn:sds:reg:esrs:sbm_2_01,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_2_01,urn:ngsi-ld:Indicator:Description_of_stakeholder_engagement,2,success,
urn:sds:reg:esrs:sbm_2_02,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_2_02,urn:ngsi-ld:Indicator:Description_of_key_stakeholders,2,success,
urn:sds:reg:esrs:sbm_2_03,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_2_03,urn:ngsi-ld:Indicator:Description_of_categories_of_stakeholders_for_which_engagement_occurs,2,success,
urn:sds:reg:esrs:sbm_2_04,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_2_04,urn:ngsi-ld:Indicator:Description_of_how_stakeholder_engagement_is_organised,2,success,
urn:sds:reg:esrs:sbm_2_05,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_2_05,urn:ngsi-ld:Indicator:Description_of_purpose_of_stakeholder_engagement,2,success,
urn:sds:reg:esrs:sbm_2_06,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_2_06,urn:ngsi-ld:Indicator:Description_of_how_outcome_of_stakeholder_engagement_is_taken_into_account,2,success,
urn:sds:reg:esrs:sbm_2_07,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_2_07,urn:ngsi-ld:Indicator:Description_of_understanding_of_interests_and_views_of_key_stakeholders_as_they_relate_to_undert,2,success,
urn:sds:reg:esrs:sbm_2_08,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_2_08,urn:ngsi-ld:Indicator:Description_of_amendments_to_strategy_and_or_business_model,2,success,
urn:sds:reg:esrs:sbm_2_09,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_2_09,urn:ngsi-ld:Indicator:Description_of_how_strategy_and_or_business_model_have_been_amended_or_are_expected_to_be_amende,2,success,
urn:sds:reg:esrs:sbm_2_10,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_2_10,urn:ngsi-ld:Indicator:Description_of_any_further_steps_that_are_being_planned_and_in_what_timeline,2,success,
urn:sds:reg:esrs:sbm_2_11,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_2_11,urn:ngsi-ld:Indicator:Further_steps_that_are_being_planned_are_likely_to_modify_relationship_with_and_views_of_stakeho,2,success,
urn:sds:reg:esrs:sbm_2_12,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_2_12,urn:ngsi-ld:Indicator:Description_of_how_administrative_management_and_supervisory_bodies_are_informed_about_views_and,2,success,
urn:sds:reg:esrs:sbm_3_01,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_3_01,urn:ngsi-ld:Indicator:Description_of_material_impacts_resulting_from_materiality_assessment,2,success,
urn:sds:reg:esrs:sbm_3_02,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_3_02,urn:ngsi-ld:Indicator:Description_of_material_risks_and_opportunities_resulting_from_materiality_assessment,2,success,
urn:sds:reg:esrs:sbm_3_03,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_3_03,urn:ngsi-ld:Indicator:Disclosure_of_current_and_anticipated_effects_of_material_impacts_risks_and_opportunities_on_bus,2,success,
urn:sds:reg:esrs:sbm_3_04,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_3_04,urn:ngsi-ld:Indicator:Disclosure_of_how_material_negative_and_positive_impacts_affect_or_are_likely_to_affect_people_o,2,success,
urn:sds:reg:esrs:sbm_3_05,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_3_05,urn:ngsi-ld:Indicator:Disclosure_of_whether_and_how_material_impacts_originate_from_or_are_connected_to_strategy_and_b,2,success,
urn:sds:reg:esrs:sbm_3_06,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_3_06,urn:ngsi-ld:Indicator:Disclosure_of_reasonably_expected_time_horizons_of_material_impacts,2,success,
urn:sds:reg:esrs:sbm_3_07,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_3_07,urn:ngsi-ld:Indicator:Description_of_nature_of_activities_or_business_relationships_through_which_undertaking_is_invol,2,success,
urn:sds:reg:esrs:sbm_3_08,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_3_08,urn:ngsi-ld:Indicator:Disclosure_of_current_financial_effects_of_material_risks_and_opportunities_on_financial_positio,2,success,
urn:sds:reg:esrs:sbm_3_09,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_3_09,urn:ngsi-ld:Indicator:Disclosure_of_anticipated_financial_effects_of_material_risks_and_opportunities_on_financial_pos,2,success,
urn:sds:reg:esrs:sbm_3_10,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_3_10,urn:ngsi-ld:Indicator:Information_about_resilience_of_strategy_and_business_model_regarding_capacity_to_address_materi,2,success,
urn:sds:reg:esrs:sbm_3_11,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_3_11,urn:ngsi-ld:Indicator:Disclosure_of_changes_to_material_impacts_risks_and_opportunities_compared_to_previous_reporting,2,success,
urn:sds:reg:esrs:sbm_3_12,ESRS Official,Transversal,urn:ngsi-ld:Dataset:esrs_sbm_3_12,urn:ngsi-ld:Indicator:Disclosure_of_specification_of_impacts_risks_and_opportunities_that_are_covered_by_ESRS_Disclosu,2,success,
urn:sds:reg:gri:gri_101_1_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_101_1_a,urn:ngsi-ld:Indicator:describe_its_policies_or_commitments_to_halt_and_reverse_biodiversity_loss_and_how_these_are_inf,2,success,
urn:sds:reg:gri:gri_101_1_b,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_101_1_b,urn:ngsi-ld:Indicator:report_the_extent_to_which_these_policies_or_commitments_apply_to_the_organization_s_activities_,2,success,
